panelist,W614,W615,W616,W617,W618,W619,W620,W621,W622,W623,W624,W625,W626,W627,W628,W629,W630,W631,W632,W633,W634,W635,W636,W637,W638,W639,W640,W641,W642,W643,W644,W645,W646,W647,W648,W649,W650,W651,W652,W653,W654,W655,W656,W657,W658,W659,W660,W661,W662,W663,W664,W665,W666,W667,W668,W669,W670,W671,W672,W673,W674,W675,W676,W677,W678,W679,W680,W681,W682,W683,W684,W685,W686,W687,W688,W689,W690,W691,W692,W693,W694,W695,W696,W697,W698,W699,W700,W701,W702,W703,W704,W705,W706,W707,W708,W709,W710,W711,W712,W713,W714,W715,W716,W717
14419762,1,2,1,2,1,3,0,2,2,3,1,2,1,3,4,2,2,0,0,1,1,1,2,0,2,2,1,1,1,3,2,2,2,2,2,2,0,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,0,2,1,1,2,0,2,1,2,1,1,1,2,2,1,0,1,1,1,1,1,1,0,2,1,1,1,2,2,2,1,1,1,1,3,1,2,1,1,1,1,2,1,1,1,1,0,0,2
14419770,6,6,4,4,3,5,3,3,5,2,3,4,3,4,6,3,4,5,3,3,6,6,7,3,6,5,3,4,3,3,2,3,3,4,4,3,3,2,6,4,4,2,2,1,3,2,3,1,4,4,2,5,2,4,5,2,1,4,5,4,4,3,5,5,3,6,3,7,4,6,2,4,4,4,1,1,5,2,3,3,2,4,1,1,3,0,1,2,3,0,4,2,4,5,3,3,3,2,2,4,1,2,5,1
14420539,1,1,2,1,2,1,0,0,2,2,0,0,1,2,0,2,2,1,1,1,4,0,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,2,1,1,0,2,0,2,2,2,1,0,1,1,1,2,1,0,3,1,1,2,2,0,1,2,0,3,0,1,1,2,1,1,1,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,2,0,1,1,2,3,1,2,1,2,1,1,1,1,2
14420596,0,2,2,2,0,0,3,4,3,3,1,4,2,4,2,2,3,1,1,1,1,1,1,2,1,1,1,2,2,3,2,2,2,1,3,2,2,1,1,2,2,2,3,4,2,2,2,2,4,3,2,1,3,1,6,1,3,2,1,3,2,1,2,2,4,4,0,0,1,1,4,5,2,2,2,0,2,0,0,0,0,0,0,1,1,1,2,2,3,2,3,4,3,1,2,6,2,1,0,4,2,1,2,3
14420760,4,3,1,3,0,4,2,4,3,3,1,2,1,5,3,1,1,2,4,2,4,2,2,3,2,0,0,2,3,3,2,3,2,3,4,3,1,5,4,1,2,4,2,5,2,5,2,1,4,3,4,3,5,2,2,2,4,2,4,2,2,4,4,3,2,3,3,3,4,2,0,3,2,2,3,3,5,1,0,3,1,2,1,1,2,2,3,2,4,3,3,3,3,2,3,2,3,2,2,1,2,3,4,4
14420976,2,1,0,1,2,0,0,0,0,0,0,1,1,0,1,2,1,0,2,0,0,4,3,0,2,1,1,1,2,1,2,2,1,1,1,1,1,1,3,1,2,1,2,1,2,1,2,1,1,2,2,0,1,0,1,0,0,1,0,0,0,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,0,0,2,0,0,0,2,1,2,0,1,1,0,1,0,0,2,1,1,0,2,2,0,0,2,1,0
14421099,1,1,0,0,2,0,0,2,0,0,1,0,0,1,0,2,0,1,0,0,0,1,2,1,2,0,0,0,0,0,1,1,2,1,1,0,1,1,2,1,2,1,0,1,0,0,0,1,1,0,0,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,1,2,1,1,0,0,0,1,2,2,0,2,1,2
14421271,5,4,7,1,6,3,2,0,10,5,6,5,6,5,4,5,5,5,7,5,7,2,1,3,4,4,5,2,4,3,5,3,4,4,5,4,5,5,2,4,2,4,4,2,3,2,3,2,4,3,3,5,2,2,5,4,6,4,2,3,9,7,5,4,3,4,4,4,2,3,6,2,4,2,1,3,1,4,3,4,2,2,3,3,2,3,4,2,3,5,3,5,5,4,5,4,6,4,3,9,6,6,9,4
14421305,1,3,1,3,1,3,1,2,3,4,3,0,3,3,1,1,1,3,2,2,2,0,0,0,0,0,0,3,2,1,3,1,1,2,4,2,3,2,1,2,0,2,0,3,0,5,3,5,0,2,1,1,2,3,2,3,2,5,2,2,4,1,0,0,0,1,0,4,2,0,1,1,1,1,1,2,0,0,0,0,2,2,1,1,2,2,1,2,0,1,0,3,3,2,1,3,0,1,1,2,2,2,0,2
14421743,2,2,2,4,0,2,4,3,1,2,2,2,3,1,4,3,2,2,0,3,1,3,2,1,4,4,1,4,1,0,4,3,2,2,2,3,1,1,4,2,1,3,1,4,1,3,3,3,2,1,3,2,1,1,0,3,1,2,2,2,1,3,2,4,2,3,4,1,1,2,0,3,2,2,3,1,4,1,1,1,4,0,0,4,2,2,4,1,1,0,2,1,0,1,1,2,3,2,3,1,2,2,2,2
14421842,6,5,0,3,2,1,0,2,3,1,0,0,2,4,0,5,0,0,3,2,4,5,3,3,3,5,3,4,2,2,2,4,3,3,3,1,0,0,1,0,2,1,2,2,1,1,1,3,1,0,0,1,2,0,0,0,0,2,1,3,0,0,1,2,0,0,1,3,2,0,2,2,0,3,2,2,3,3,3,4,1,1,1,6,1,2,2,4,2,2,5,3,1,3,3,5,2,2,3,3,3,2,4,3
14421974,3,4,3,3,8,5,2,6,3,5,3,3,6,3,3,5,5,4,2,1,5,4,4,3,2,4,6,2,3,3,5,5,3,6,5,4,5,3,3,6,4,2,3,4,6,7,5,3,6,4,5,4,2,6,3,2,3,6,5,2,4,0,0,2,4,5,4,5,7,2,3,4,6,3,1,4,2,5,6,1,0,1,0,1,0,3,3,3,1,3,3,3,2,3,1,3,2,4,3,2,3,4,2,3
14421982,1,1,2,1,3,2,1,1,2,3,1,2,1,2,1,0,2,2,2,2,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,3,2,1,1,2,3,1,4,1,1,0,1,1,1,2,1,0,1,0,2,1,2,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,2,0,1,0,1,0,1,0,1,0,1,1
14422329,2,1,2,4,3,6,3,5,3,1,4,3,2,3,4,2,3,2,1,2,1,1,3,3,3,3,2,2,3,3,2,2,2,3,4,2,3,4,3,2,2,3,2,2,2,1,3,2,2,1,2,3,1,2,3,2,1,3,2,3,4,3,2,5,4,2,3,3,3,3,4,3,2,5,2,5,4,2,3,0,1,2,1,1,2,1,2,2,3,1,2,2,1,2,1,2,1,3,3,3,1,2,3,2
14422618,0,4,2,0,1,0,1,2,2,2,5,1,0,1,2,2,3,0,1,0,0,1,0,4,0,2,0,3,3,2,0,3,1,3,3,0,2,0,0,0,1,0,2,0,1,1,1,2,0,2,0,0,1,2,0,1,0,2,1,1,0,1,2,0,1,1,2,0,1,1,0,0,0,1,1,3,0,2,0,0,0,2,0,0,1,1,0,1,2,3,0,1,1,0,0,0,4,0,0,2,2,3,0,1
14423285,2,3,1,2,2,2,1,2,1,1,2,1,2,2,3,2,2,1,2,1,2,2,0,3,2,2,2,2,2,2,1,2,1,3,1,3,2,1,2,2,1,2,1,2,2,1,2,2,2,3,2,1,3,2,3,2,2,1,2,2,2,1,2,1,3,2,3,1,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,2,0
14423525,2,1,1,0,1,1,1,2,0,1,0,1,1,0,0,0,1,1,1,1,1,2,1,1,0,2,1,1,0,1,0,1,0,1,0,2,1,1,2,0,2,1,1,1,0,2,0,0,1,2,0,2,2,1,1,0,0,1,1,0,1,0,1,0,1,1,0,3,0,1,0,2,0,1,0,0,1,2,0,0,2,3,0,1,1,1,0,0,2,1,1,1,0,2,1,2,1,1,0,0,0,1,0,1
14424176,1,0,0,0,1,1,0,2,1,0,2,0,0,1,1,0,0,0,0,2,1,3,0,2,3,1,2,1,1,3,1,0,2,2,1,1,1,1,1,0,0,1,2,1,1,1,2,0,2,1,2,0,1,0,2,1,1,2,1,0,1,0,2,2,0,1,0,0,2,3,2,0,1,1,0,2,0,1,1,0,0,0,0,0,0,2,2,2,0,2,1,0,1,2,1,0,3,1,1,3,1,0,0,2
14424234,1,1,3,2,2,1,3,2,4,4,3,3,3,3,1,5,2,4,3,5,3,3,6,3,5,1,5,4,4,3,4,4,3,5,4,3,4,2,3,3,6,5,3,3,4,3,5,2,3,3,4,3,3,1,1,2,3,2,2,3,2,2,2,3,3,4,2,5,3,4,4,4,2,5,2,3,1,3,3,3,2,4,3,2,3,3,5,3,3,0,4,4,3,1,3,1,3,2,3,4,3,2,3,3
14424507,1,1,0,2,1,1,3,1,1,1,1,1,1,0,2,1,2,2,1,1,2,0,0,3,1,1,1,3,1,2,0,0,2,1,1,0,1,1,1,1,1,1,3,0,1,2,2,1,1,3,0,0,2,1,1,3,1,0,1,1,2,3,0,2,0,2,1,0,1,1,2,2,0,1,1,0,0,1,2,1,0,1,1,1,0,1,1,1,2,1,2,2,2,2,1,1,2,1,0,2,1,0,2,2
14424804,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,1,2,1,0,0,0,2,2,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,2,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,2,0,2,0,0,0,0,1,0,1,2,0,0,1,0,1,0,1,0,0,1,0,0,0
14424838,0,2,2,3,1,2,4,4,4,2,1,2,3,4,1,2,2,2,3,1,4,4,1,4,2,3,3,1,2,1,2,2,2,3,1,1,3,1,3,1,3,0,2,3,3,4,2,3,4,2,3,4,2,2,2,3,2,3,3,3,1,1,2,2,2,2,2,1,2,1,3,1,1,3,1,2,1,2,2,1,0,0,1,1,1,2,4,1,1,0,1,2,1,2,1,1,2,1,2,2,4,2,2,3
14424846,1,1,0,1,2,4,4,3,3,3,1,1,1,3,1,1,2,1,2,0,0,2,1,0,1,0,0,1,1,0,3,2,1,0,0,1,1,1,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,1,2,2,4,1,1,0,0,1,0,0,0,2,1,1,1,1,3,0,1,0,3,1,0,3,3,1,0,0,0,0,0,1,1,4,1,1,2,2,1,2,2,2,1,1,2,3,2,1,2,3
14424861,1,3,3,4,1,2,2,3,3,1,2,4,2,1,2,1,3,3,3,1,5,3,4,2,4,3,5,1,2,2,4,3,2,2,4,3,2,1,4,2,2,3,4,5,3,3,3,2,1,5,2,4,2,4,4,4,2,2,2,3,3,2,0,3,1,0,2,4,4,2,5,3,2,2,3,4,3,4,5,2,0,0,0,0,0,4,5,3,3,2,5,3,3,3,1,4,1,2,2,3,1,2,5,4
14424994,6,5,4,4,5,5,4,5,3,7,5,6,12,7,9,6,11,5,7,7,9,6,7,6,8,8,7,3,7,4,5,10,5,8,3,9,6,5,7,10,4,5,8,5,5,7,6,3,5,4,8,4,6,5,5,4,6,5,3,5,5,5,3,5,3,5,1,1,3,2,7,3,2,1,6,3,2,2,1,4,3,3,5,3,6,8,5,6,5,2,5,2,6,5,4,1,5,5,7,5,11,3,8,8
14425025,2,1,3,4,1,3,4,4,2,2,1,5,3,2,1,2,7,3,0,0,4,5,3,0,1,1,5,3,0,0,3,1,4,4,7,7,7,1,6,7,4,5,7,10,4,5,5,4,3,4,5,4,2,6,5,7,3,0,1,3,3,1,5,4,5,5,7,1,2,3,3,1,4,2,3,3,0,0,0,0,0,0,0,2,0,5,4,5,4,4,4,1,5,3,4,5,2,1,1,2,1,2,1,3
14425066,6,2,2,1,4,1,0,1,3,0,0,2,0,5,4,1,1,2,2,2,5,3,3,0,1,2,3,4,2,3,0,2,1,2,1,6,0,2,2,2,1,3,1,0,3,2,1,1,1,1,1,0,0,0,1,1,0,1,3,2,1,1,0,0,1,2,1,2,0,3,1,0,1,1,3,5,1,2,5,0,1,1,0,0,1,1,3,2,4,1,4,2,2,2,1,1,3,2,2,1,1,2,1,1
14426023,1,0,2,2,0,3,0,1,0,0,0,2,3,0,3,0,4,3,1,0,2,1,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,2,1,0,0,2,0,1,2,1,1,2,1,1,2,0,0,2,0,0,2,2,2,1,1,0,2,3,0,1,1,5,0,2,1,1,2
14426148,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14426155,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,3,0,2,1,0,1,1,1,0,1,1,2,0,1,1,1,2,1,0,1,1,1,1,2,1,2,0,1,0,1,1,0,0,1,1,0,1,2,1,1,1,1,0,1,0,2,0,1,1,2,1,1,1,1,0,1,2,1,1,2,0,0,1,1,1,1,1,1,0,2,0,1,0,2,1,1,1,2,1,2,0,0,0,2,0,1,0
14426627,0,3,5,2,2,2,2,5,6,3,2,3,3,6,4,4,4,3,4,4,1,0,2,5,3,2,2,2,4,2,2,3,5,5,4,3,4,4,3,4,4,4,3,6,4,4,5,3,7,0,1,3,2,3,3,2,3,6,4,3,4,4,3,5,0,0,1,3,2,1,1,0,1,4,5,3,3,4,4,2,0,0,0,2,2,4,2,4,3,4,1,0,2,4,2,2,3,3,2,4,4,1,3,2
14426841,0,2,1,2,1,2,3,1,3,2,3,3,2,3,3,5,2,1,1,1,1,0,3,3,4,4,2,2,2,0,2,3,3,2,0,3,2,2,2,3,2,3,2,1,2,4,1,0,2,1,0,0,2,3,1,4,5,3,4,5,6,3,3,1,2,2,1,1,3,1,2,2,2,2,1,4,1,4,2,3,2,0,1,3,3,4,0,3,5,3,1,4,3,3,3,1,1,3,2,3,4,0,2,0
14426932,0,1,2,1,3,4,3,3,3,1,2,3,2,2,1,2,0,0,2,2,2,2,2,1,3,2,1,2,4,2,2,2,1,2,2,1,3,3,3,2,3,1,2,1,2,2,0,2,2,1,2,2,3,1,1,2,2,2,2,1,2,3,1,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,0,1,0,2,1,2,2,1,0,2,1,1,1,1,2,1,1,2,2,1,2,2,1
14427179,0,1,0,0,3,1,0,1,1,0,2,1,1,5,0,1,0,1,1,0,2,1,0,2,0,2,1,0,0,0,1,0,1,1,0,1,1,0,0,1,2,1,0,0,0,0,1,1,0,3,1,1,1,0,1,1,2,1,0,2,0,2,1,1,0,2,2,1,1,1,2,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,1,0,0,4,0,0,2,2,1
14427484,5,8,8,4,1,5,6,2,5,7,9,5,7,5,6,5,4,2,5,5,4,3,7,5,2,0,3,6,4,0,5,8,2,7,8,7,4,2,6,7,3,6,7,8,6,10,6,7,6,5,3,5,6,5,8,6,7,8,6,5,7,5,4,6,5,5,6,8,6,9,7,7,6,6,4,5,2,1,5,3,3,3,3,3,2,7,3,3,2,2,1,1,2,4,5,2,4,3,2,3,4,2,4,1
14427807,2,2,2,1,2,3,2,4,1,1,1,3,2,2,1,3,0,3,3,0,1,1,3,2,1,1,0,3,3,1,1,2,2,0,2,1,3,2,2,1,3,1,2,2,1,1,1,1,1,1,1,1,2,2,0,3,2,1,3,2,1,2,1,1,2,1,2,1,1,1,1,1,2,0,2,0,2,2,1,1,1,0,0,0,0,1,1,1,1,0,0,2,1,1,1,1,1,1,1,2,3,0,0,2
14428342,0,1,2,0,1,2,0,0,1,3,0,2,0,1,2,0,1,4,0,1,1,5,1,3,2,1,2,1,4,0,2,0,1,2,3,2,2,3,2,3,3,2,1,3,0,0,3,3,2,0,0,2,2,3,1,3,1,2,1,1,2,0,3,2,3,1,1,1,2,1,1,2,1,2,1,2,1,1,2,4,4,2,0,2,2,2,0,3,0,1,1,1,1,1,0,2,0,0,1,1,2,1,2,1
14428425,2,2,0,1,2,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,0,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,2,1,1,1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
14429332,4,3,6,3,4,3,0,0,6,6,4,6,5,4,4,4,3,5,3,1,5,5,4,4,4,3,2,4,4,6,5,3,1,5,2,6,4,3,5,4,2,4,2,4,5,4,4,4,3,4,5,3,8,7,3,5,3,7,4,3,6,6,5,3,5,4,4,3,3,4,5,6,4,3,6,1,4,3,3,2,0,2,1,0,1,3,5,4,1,1,3,5,3,3,4,8,2,5,5,3,3,5,4,7
14429415,1,0,0,1,1,1,1,0,2,2,0,1,1,2,0,2,3,1,1,0,2,1,2,0,2,2,0,0,0,1,1,2,1,2,0,0,0,1,0,1,1,0,1,2,1,0,1,0,1,1,0,1,2,0,1,2,0,1,0,1,2,1,1,2,1,3,3,4,1,2,2,1,2,1,1,2,0,2,1,2,2,0,2,1,2,1,2,1,2,2,1,2,1,0,1,1,1,1,2,1,1,2,2,2
14430728,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1
14430827,4,5,4,2,5,2,2,1,3,3,3,2,3,2,3,3,2,5,3,0,6,1,6,2,3,2,1,2,1,2,2,3,1,0,0,0,2,0,0,1,3,2,3,0,3,2,2,2,0,2,1,0,2,1,2,1,3,1,3,2,0,3,2,3,1,1,1,0,1,1,0,1,0,2,0,0,0,0,1,2,1,0,0,0,1,2,0,2,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
14431510,1,2,0,1,1,1,1,1,2,1,1,1,2,0,2,2,1,1,2,1,1,1,2,1,1,0,2,0,1,1,2,2,1,2,1,2,1,0,2,0,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,2,2,1,1,1,3,1,1,1,0,2,1,1,0,1,1,0,1,0,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,2,1,2,1,2,2,1,1,1
14431536,3,2,2,4,2,2,5,4,4,4,2,2,5,2,3,3,3,2,4,2,3,1,2,3,0,5,1,2,4,3,2,2,2,3,3,4,1,5,1,2,4,2,3,3,3,1,3,3,4,4,1,3,2,2,3,2,4,5,3,5,2,3,0,1,3,3,2,2,1,3,1,2,3,0,4,3,1,0,3,2,2,2,5,0,0,2,2,2,2,1,1,5,1,0,0,2,1,2,3,2,3,2,1,3
14432229,0,0,1,2,0,0,0,0,0,0,0,1,2,2,3,4,4,0,3,0,3,1,2,1,1,2,0,1,1,1,0,5,3,3,2,1,3,2,3,3,2,1,2,3,3,3,2,5,6,4,4,0,6,3,1,1,3,1,2,1,3,0,1,2,0,0,2,0,1,3,1,2,2,1,0,0,1,0,3,1,0,2,0,0,0,2,1,2,2,5,2,0,6,4,8,4,3,0,0,1,2,3,1,4
14432385,1,0,1,2,1,2,3,1,2,1,2,1,1,1,1,1,1,1,1,3,3,0,1,3,3,1,2,3,1,0,1,2,0,2,2,1,1,2,3,0,2,0,0,0,4,3,1,3,3,1,3,1,0,1,2,0,0,0,3,1,0,1,1,4,0,3,3,0,2,2,3,0,1,2,2,2,1,2,2,2,0,0,1,0,0,1,0,2,0,2,3,0,1,0,0,1,0,2,0,1,1,1,3,0
14433060,1,2,1,0,0,3,0,0,2,1,1,1,1,1,0,0,3,1,1,1,1,0,1,2,0,2,0,0,1,1,3,1,2,0,0,2,0,3,0,1,0,0,1,0,1,0,0,1,2,1,3,0,2,2,1,1,1,1,1,0,1,0,1,1,1,2,1,0,1,0,0,0,0,3,1,1,2,0,1,0,0,0,1,2,1,1,2,0,1,1,2,0,1,1,0,1,1,1,2,0,2,2,3,3
14433995,0,4,1,2,2,1,3,1,2,1,1,0,2,1,0,2,1,0,0,1,1,1,3,1,0,0,0,0,0,0,1,3,0,1,3,1,0,2,3,4,2,0,4,0,3,0,3,2,1,1,1,2,1,2,2,1,2,3,1,5,5,1,2,3,2,3,2,1,2,1,0,0,0,0,0,0,0,2,3,0,0,2,0,0,1,0,0,1,2,1,2,2,1,3,2,0,0,3,2,1,4,1,1,2
14434068,5,3,5,4,1,3,4,6,5,4,3,5,3,6,4,2,4,6,3,4,3,3,4,3,6,1,0,3,2,2,5,3,2,3,3,3,3,3,3,4,2,2,2,2,1,2,2,2,2,2,1,1,3,2,3,1,3,1,5,3,2,1,1,4,1,2,2,2,2,4,3,2,3,2,3,3,3,1,2,3,3,1,3,2,2,3,2,3,3,2,1,2,1,1,2,1,2,2,2,1,3,2,2,4
14434357,1,1,4,2,1,1,0,0,0,0,3,3,1,2,1,3,2,1,4,1,2,2,3,1,0,2,0,1,0,1,1,2,1,2,1,0,1,2,1,0,3,1,2,0,3,3,0,3,2,0,4,1,0,4,2,1,1,4,0,0,3,1,2,3,3,4,3,2,5,4,1,1,1,2,1,3,0,2,2,0,1,0,0,0,0,0,0,2,1,3,1,2,1,2,3,3,1,1,0,1,1,1,2,2
14434530,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,2,1,2,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,2,1,1,0,2,0,0,1,2,0,3,1,2,3,1,2,1,0,3,2,2,2,1,4,2,2,0
14434738,5,7,5,3,5,5,5,6,6,3,5,6,4,4,2,7,5,5,4,4,4,4,5,4,5,3,6,6,4,4,6,5,5,5,5,5,4,4,4,5,1,4,4,3,6,4,4,6,4,6,5,4,4,6,5,3,3,8,4,5,6,5,5,5,6,7,5,4,5,6,6,4,3,3,6,4,5,4,7,7,4,5,6,4,4,4,3,3,4,4,5,5,5,4,4,4,5,3,4,3,6,4,5,4
14434886,1,3,4,5,4,3,2,3,4,3,3,3,5,6,4,2,2,2,4,2,7,1,2,5,3,3,4,3,2,5,2,4,3,2,2,2,4,3,4,6,5,1,6,4,7,5,3,3,5,4,6,3,5,2,4,6,1,2,4,4,3,7,5,5,2,7,4,5,3,6,1,4,3,3,6,6,5,3,5,1,0,0,1,5,1,3,3,5,5,2,4,3,6,3,4,2,3,6,4,1,5,3,4,4
14434936,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,2,1,2,1,1,0,2,1,1,1,1,0,1,0,2,0,0,2,0,3,0,2,1,0,1,1,1,2,0,0,1,1,0,3,0,3,1,0,1,1,2,2,1,1,1,2,3,1,1,0,2,2,2,0,0,1,1,1,2,1,2,1,0,0,1,0,0,1,1,2,0,0,0,0,1,1,1,0,0,1,1,0,2,1,1,2
14435172,1,0,2,2,2,1,1,1,1,1,1,1,0,2,1,0,2,1,0,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,0,2,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,3,1,1,0,2,1,1,0,2,1,1,1,2,0,2,1,1,1,0,0,0,0,1,1,0,2,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1
14435743,4,2,2,1,0,4,1,1,1,4,1,2,2,1,1,2,1,0,2,1,2,0,3,2,1,1,2,4,5,2,3,5,1,6,1,2,3,1,1,3,2,2,2,2,1,1,5,1,2,6,2,3,1,5,1,2,2,4,1,1,3,2,5,2,2,2,2,2,2,1,5,9,0,0,4,1,2,2,3,0,0,2,2,3,3,5,0,4,1,0,2,1,0,2,3,1,3,2,2,0,4,0,4,0
14435750,2,0,2,1,0,3,4,1,3,2,2,2,2,3,3,0,1,2,9,2,2,2,3,6,3,4,2,2,3,4,2,3,3,1,1,2,4,3,3,3,0,2,4,1,2,1,1,3,1,1,2,2,3,2,0,2,1,4,3,4,1,3,4,4,5,4,2,3,2,0,3,0,1,2,1,4,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
14435941,2,2,4,0,6,4,3,4,1,5,3,6,2,6,2,4,1,3,1,1,5,0,1,2,0,2,0,5,1,5,0,2,6,1,2,5,2,2,3,4,4,4,6,3,2,4,1,7,4,7,1,2,4,2,5,3,3,5,1,6,4,1,2,7,2,3,7,5,5,2,3,2,1,1,4,0,3,5,5,3,2,0,1,1,0,3,1,3,1,3,4,2,1,3,2,5,2,2,1,0,2,5,2,2
14436147,2,1,1,0,1,0,2,0,1,1,0,0,0,1,2,0,2,0,2,0,1,2,0,0,1,0,0,0,0,2,0,1,0,2,1,2,1,0,2,0,0,1,1,1,1,1,1,1,1,0,1,0,2,0,1,1,1,1,1,0,1,1,0,3,0,2,0,0,2,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,2,1,2,0,1,1,0,2,2,0,2,1,1
14436188,2,1,0,0,2,2,0,2,2,1,3,1,3,1,2,2,2,1,2,1,3,2,0,2,1,3,0,2,2,0,2,1,1,0,1,1,1,0,0,0,2,0,2,2,0,1,0,2,0,2,2,1,2,1,0,2,2,0,1,0,0,2,0,0,2,2,2,3,2,2,0,2,2,2,3,2,0,0,1,0,0,0,0,0,0,1,3,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,4,2
14437004,3,2,3,2,2,4,1,3,3,2,3,2,1,1,2,3,2,2,3,3,1,4,4,2,1,3,3,4,2,3,3,2,0,3,2,1,2,2,3,2,3,3,3,3,1,2,3,3,4,2,3,0,5,3,0,4,3,2,3,3,2,3,3,3,3,3,3,4,2,2,3,2,2,3,1,3,1,2,3,1,2,1,2,1,2,1,2,2,1,2,1,3,1,1,3,2,2,4,2,3,2,3,2,3
14437178,3,3,1,2,1,2,2,2,2,1,1,3,2,1,1,2,1,2,2,2,0,1,2,3,1,2,0,3,2,3,3,3,2,3,2,4,0,3,2,3,2,1,5,2,3,1,3,1,3,4,3,1,3,4,2,2,3,3,3,1,0,1,2,1,2,4,2,4,2,1,2,1,3,3,1,0,2,2,2,2,1,0,2,1,0,1,2,2,2,1,2,1,1,1,2,2,3,2,2,1,2,3,3,2
14437517,4,4,4,3,3,4,2,3,4,5,5,2,1,2,4,3,2,2,5,3,4,1,1,5,4,3,2,1,5,4,4,1,4,4,4,3,3,5,5,3,0,2,2,2,4,6,5,1,4,1,3,2,5,3,3,5,2,2,1,5,1,2,0,3,4,4,1,0,0,4,2,1,2,2,2,3,3,0,4,1,2,1,2,1,1,4,2,3,1,1,2,3,2,6,6,2,4,8,3,2,2,3,6,2
14437525,1,1,1,2,2,1,1,4,2,1,2,3,2,3,1,3,3,1,2,2,2,2,1,2,2,1,0,2,1,1,1,2,1,2,1,0,3,1,3,2,3,2,3,1,4,0,4,2,1,4,0,4,2,1,1,2,2,2,3,2,2,2,3,4,2,2,3,4,4,2,2,2,3,1,3,3,3,4,1,1,1,1,1,5,2,2,2,2,3,2,3,2,2,1,2,3,1,0,1,3,3,2,2,1
